,StartPos,StartDate,StartTime,EntryPrice,EndPos,EndDate,EndTime,ClosePrice,Slpg,Profit
0,long,2000-01-14,09:55,166.45000000000002,end long,2000-11-06,09:55,219.49620000000002,70,22209.404
1,short,2000-11-06,10:00,218.1,end short,2000-11-15,09:55,234.6756,70,-7031.752000000004
2,long,2000-11-20,09:55,238.49999999999997,end long,2000-12-14,11:15,220.69740000000002,70,-7547.091999999981
3,short,2000-12-14,11:20,219.49999999999997,end short,2000-12-29,14:30,224.45,70,-2149.0000000000073
4,short,2001-01-09,13:10,216.0,end short,2001-04-16,12:55,226.032,70,-4283.440000000004
5,long,2001-05-23,13:35,226.04999999999998,end long,2001-09-24,11:20,208.1184,70,-7601.271999999989
6,short,2001-09-24,11:25,207.64999999999998,end short,2001-12-31,14:30,195.70000000000002,70,4948.999999999984
7,long,2002-08-27,10:20,213.15,end long,2002-12-31,14:30,222.25,70,3751.9999999999977
8,long,2003-01-23,10:10,228.14999999999998,end long,2003-03-18,10:10,238.35120000000003,70,4214.504000000024
9,long,2003-10-10,12:10,242.4,end long,2003-12-31,13:00,243.2,70,265.99999999999284
10,long,2004-01-06,09:10,250.45000000000002,end long,2004-11-15,10:40,284.40720000000005,70,14192.024000000012
11,long,2005-03-16,10:45,313.8,end long,2005-04-18,12:50,298.9080000000001,70,-6324.639999999974
12,long,2005-07-01,11:50,326.25,end long,2005-09-08,10:40,337.96200000000005,70,4849.040000000019
13,short,2006-02-07,14:20,295.54999999999995,end short,2006-03-29,13:15,310.04710000000006,70,-6158.782000000043
14,long,2006-04-10,14:15,319.25,end long,2006-08-17,11:25,307.2546,70,-5108.0680000000075
15,short,2006-08-17,11:30,307.05,end short,2006-12-29,14:30,251.84000000000003,70,23118.19999999999
16,short,2007-01-02,11:35,249.86,end short,2007-01-31,11:30,251.3592,70,-699.6639999999888
17,long,2007-03-30,12:00,276.52,end long,2007-12-31,14:30,341.34000000000003,70,27154.40000000002
18,long,2008-01-02,11:30,349.16,end long,2008-01-22,09:05,323.23416,70,-10958.85280000002
19,long,2008-02-19,09:15,351.48,end long,2008-03-25,09:40,369.5973,70,7539.266
20,long,2008-04-09,10:35,403.73,end long,2008-06-03,14:30,451.75971,70,20102.478199999987
21,long,2008-07-02,12:00,492.03000000000003,end long,2008-07-17,14:20,460.94208000000003,70,-13126.926399999998
22,short,2008-08-08,09:55,395.0,end short,2008-08-21,10:55,415.85738999999995,70,-8830.10379999998
23,short,2008-09-02,09:05,377.01,end short,2008-09-22,09:15,375.68621999999993,70,485.9876000000236
24,short,2008-10-03,09:15,343.67,end short,2008-11-04,10:35,289.05330999999995,70,22869.009800000025
25,short,2008-11-12,09:05,265.86,end short,2008-12-15,09:05,230.16149000000001,70,14923.3742
26,short,2008-12-18,14:30,211.22,end short,2008-12-31,13:25,209.2181,70,770.7980000000026
27,short,2009-02-10,14:30,202.29,end short,2009-03-19,09:05,204.60000000000002,70,-1040.200000000013
28,long,2009-03-20,14:30,211.95,end long,2009-04-27,09:05,200.691,70,-4798.779999999994
29,long,2009-05-07,09:05,221.44,end long,2009-07-06,09:05,229.41900000000004,70,3281.1800000000176
30,short,2009-07-07,09:05,225.11,end short,2009-07-21,09:05,232.87,70,-3329.199999999996
31,long,2009-08-03,09:15,248.20000000000002,end long,2009-09-02,09:05,231.50699999999998,70,-7081.060000000017
32,short,2009-09-04,09:05,229.07000000000002,end short,2009-10-13,09:05,246.136,70,-7237.719999999989
33,long,2009-10-13,09:10,246.76999999999998,end long,2009-12-09,12:25,240.05700000000002,70,-2889.4599999999855
34,short,2009-12-09,13:35,238.74,end short,2009-12-31,14:30,257.09,70,-7776.999999999985
35,long,2010-01-05,09:10,266.06,end long,2010-01-22,10:10,240.51600000000002,70,-10798.479999999992
36,short,2010-01-27,13:20,235.63,end short,2010-02-19,12:50,250.45900000000003,70,-6298.180000000015
37,long,2010-03-31,09:05,258.75,end long,2010-05-07,10:05,247.41000000000003,70,-4832.799999999989
38,short,2010-05-14,13:55,244.74999999999997,end short,2010-06-15,14:10,244.98100000000002,70,-167.02000000002158
39,short,2010-08-25,10:35,225.36999999999998,end short,2010-09-29,12:00,247.90699999999998,70,-9535.540000000003
40,long,2010-09-30,09:05,254.65,end long,2010-12-31,14:30,278.76,70,10056.199999999993
41,long,2011-01-03,09:05,282.55,end long,2011-01-04,10:40,274.05048,70,-3639.798400000008
42,long,2011-01-11,09:05,283.74,end long,2011-01-25,09:10,282.34624,70,-655.3791999999942
43,long,2011-01-27,09:05,292.62,end long,2011-02-07,12:35,294.30103999999994,70,636.0367999999744
44,long,2011-02-21,12:50,304.42,end long,2011-03-08,09:50,323.9896,70,8149.231999999991
45,long,2011-04-01,14:30,335.84999999999997,end long,2011-04-12,09:35,342.73008,70,2819.6336000000088
46,short,2011-05-05,09:05,324.96,end short,2011-05-09,13:55,315.29664,70,3988.611199999981
47,short,2011-05-17,09:45,304.57,end short,2011-05-18,11:40,311.18928000000005,70,-2850.0976000000255
48,long,2011-06-07,14:30,327.39,end long,2011-06-15,12:30,323.71855999999997,70,-1612.0048000000077
49,short,2011-06-21,12:30,307.4,end short,2011-06-22,14:10,316.32864,70,-3820.028800000013
50,short,2011-06-23,09:05,304.11,end short,2011-06-28,14:05,302.70624,70,519.5792000000142
51,long,2011-07-13,11:00,329.9,end long,2011-08-01,11:35,324.764,70,-2227.1199999999862
52,short,2011-08-03,13:10,318.94,end short,2011-08-10,14:05,302.07671999999997,70,7012.577600000013
53,long,2011-08-31,10:05,324.24,end long,2011-09-02,09:10,314.61936,70,-4110.668800000016
54,short,2011-09-22,09:05,298.21,end short,2011-09-27,11:00,303.20160000000004,70,-2166.472000000026
55,short,2011-09-30,09:40,293.02000000000004,end short,2011-10-06,10:20,293.94455999999997,70,-458.31519999997
56,long,2011-10-14,09:15,320.40000000000003,end long,2011-11-01,09:05,315.9552,70,-1936.8160000000182
57,long,2011-11-07,09:15,327.06,end long,2011-11-17,09:50,324.038,70,-1339.2399999999964
58,short,2011-11-21,14:05,311.79,end short,2011-11-29,10:05,317.00976,70,-2262.299200000003
59,short,2011-12-08,14:30,306.70000000000005,end short,2011-12-21,09:05,301.36464,70,2170.8512000000155
60,long,2012-01-04,09:10,318.19,end long,2012-01-17,10:55,315.12075,70,-1359.0850000000046
61,long,2012-02-06,09:25,327.63,end long,2012-02-29,11:25,333.61979999999994,70,2445.715999999977
62,short,2012-03-22,13:15,330.48,end short,2012-04-26,10:45,333.3735,70,-1285.2699999999834
63,short,2012-05-03,11:10,321.8,end short,2012-06-07,09:10,282.1203,70,16595.47400000001
64,short,2012-06-20,12:35,271.63,end short,2012-06-27,10:35,272.75354999999996,70,-541.8909999999858
65,long,2012-06-29,14:30,284.06,end long,2012-07-23,09:05,296.56379999999996,70,5181.595999999981
66,long,2012-08-07,09:05,308.73,end long,2012-09-17,13:55,325.4366,70,6946.771999999992
67,short,2012-09-19,09:15,320.56,end short,2012-09-27,09:05,325.3419,70,-2078.398000000003
68,long,2012-10-11,10:45,338.36,end long,2012-10-19,14:25,326.5174,70,-5043.892000000002
69,short,2012-10-23,09:05,316.57,end short,2012-10-29,09:15,324.97965,70,-3602.053
70,short,2012-11-02,10:10,312.55,end short,2012-11-06,13:35,318.2935499999999,70,-2482.290999999964
71,short,2012-12-06,11:20,306.97999999999996,end short,2012-12-18,11:20,312.90119999999996,70,-2556.9039999999995
72,long,2013-01-29,12:00,324.21999999999997,end long,2013-02-13,11:50,335.94964000000004,70,4856.448800000031
73,short,2013-03-04,09:25,306.81,end short,2013-03-05,09:10,309.12552000000005,70,-1042.5184000000206
74,short,2013-03-18,09:10,305.28,end short,2013-03-18,10:30,308.33616,70,-1353.5872000000143
75,short,2013-03-19,12:00,303.94,end short,2013-03-20,14:30,304.11611999999997,70,-143.97039999998697
76,short,2013-04-04,10:40,299.46999999999997,end short,2013-04-08,09:30,299.01563999999996,70,120.83120000000349
77,short,2013-04-11,12:05,295.03,end short,2013-04-12,13:45,291.66852,70,1341.8215999999882
78,short,2013-04-15,10:05,288.01,end short,2013-04-18,09:20,280.78952,70,2962.6016000000036
79,long,2013-07-05,11:05,305.44,end long,2013-07-19,12:55,314.25316,70,3631.5271999999923
80,long,2013-08-27,09:05,319.89,end long,2013-08-30,09:05,324.14304000000004,70,1716.2768000000233
81,short,2013-10-01,11:10,298.21,end short,2013-10-01,14:30,301.78852,70,-1572.9784000000109
82,short,2013-10-23,14:30,298.02,end short,2013-10-28,09:15,299.06624,70,-509.4208000000049
83,short,2013-11-01,10:15,295.16,end short,2013-11-08,14:10,292.62991999999997,70,992.6336000000231
84,long,2013-12-02,12:00,314.03,end long,2013-12-03,09:20,310.44935999999996,70,-1573.868800000007
85,long,2013-12-26,11:15,315.18,end long,2013-12-30,09:05,313.69988,70,-691.6503999999998
86,short,2014-08-05,11:30,301.88,end short,2014-08-06,09:05,304.29504,70,-1084.31679999999
87,short,2014-08-12,13:00,300.95,end short,2014-08-12,13:00,303.3576,70,-1081.192000000001
88,short,2014-08-14,14:00,300.41,end short,2014-08-15,10:55,302.72256,70,-1041.2751999999841
89,short,2014-08-18,09:25,299.90999999999997,end short,2014-08-20,09:10,301.46256,70,-722.0752000000118
90,short,2014-09-02,12:00,298.53000000000003,end short,2014-09-03,09:05,300.29328,70,-810.5775999999798
91,short,2014-09-08,09:20,297.14,end short,2014-09-11,12:55,293.14656,70,1607.244799999985
92,short,2014-09-18,10:10,290.28000000000003,end short,2014-09-19,09:55,290.78783999999996,70,-283.29279999997084
93,short,2014-09-22,09:05,287.86,end short,2014-09-24,14:25,285.89904,70,753.6032
94,short,2014-09-30,11:35,283.37,end short,2014-10-01,09:05,284.13504,70,-391.3167999999996
95,short,2014-10-02,09:05,278.88,end short,2014-10-02,10:45,281.11104,70,-1007.036800000003
96,short,2014-10-02,11:35,278.33,end short,2014-10-02,12:45,280.55663999999996,70,-1005.1887999999894
97,short,2014-10-03,10:30,278.14,end short,2014-10-03,14:25,279.13536,70,-488.05120000000215
98,short,2014-10-06,10:40,276.74,end short,2014-10-06,13:25,278.95392000000004,70,-999.8464000000126
99,short,2014-10-07,11:30,276.45,end short,2014-10-10,11:50,272.33136,70,1659.8287999999877
100,short,2014-10-14,09:15,269.69,end short,2014-10-15,09:55,264.86208,70,1957.7264000000025
101,short,2014-10-16,09:05,260.42,end short,2014-10-16,10:55,262.50336000000004,70,-945.0112000000115
102,short,2014-11-13,09:05,259.62,end short,2014-11-13,13:20,259.11648,70,141.47839999999178
103,short,2014-11-13,14:25,255.71,end short,2014-11-14,09:05,257.29200000000003,70,-734.4400000000093
104,short,2014-11-19,14:30,254.87,end short,2014-11-20,09:20,256.90896,70,-926.3631999999893
105,short,2014-11-25,11:25,254.51999999999998,end short,2014-11-25,12:45,256.55616,70,-925.187199999998
106,short,2014-11-26,14:15,254.17000000000002,end short,2014-11-27,11:35,241.7184,70,5159.672000000006
107,short,2014-11-28,12:55,239.44,end short,2014-12-01,09:40,238.86576,70,171.18080000000134
108,short,2014-12-02,14:30,235.86999999999998,end short,2014-12-03,10:20,237.75695999999996,70,-862.5231999999949
109,short,2014-12-03,11:20,235.74,end short,2014-12-04,10:05,234.3096,70,530.7680000000084
110,short,2014-12-04,11:00,232.14999999999998,end short,2014-12-05,11:55,232.80768,70,-346.2256000000116
111,short,2014-12-08,09:05,228.29999999999998,end short,2014-12-08,13:55,227.99951999999996,70,56.20160000000908
112,short,2014-12-08,14:30,226.14000000000001,end short,2014-12-09,09:05,227.94912000000002,70,-829.830400000003
113,short,2014-12-09,09:40,226.02,end short,2014-12-09,10:20,227.82816000000003,70,-829.4272000000063
114,short,2014-12-10,10:35,225.44,end short,2014-12-10,10:35,227.24352,70,-827.4783999999966
115,short,2014-12-10,10:40,224.48000000000002,end short,2014-12-10,12:50,225.62064,70,-549.068799999996
116,short,2014-12-12,11:45,223.32,end short,2014-12-15,09:05,224.39088,70,-519.769600000007
117,short,2014-12-15,12:00,222.28,end short,2014-12-16,11:05,216.19584000000003,70,2485.347199999987
118,short,2014-12-24,10:35,213.89000000000001,end short,2014-12-24,11:10,215.60112,70,-788.6703999999975
119,short,2014-12-24,13:30,212.97000000000003,end short,2014-12-24,13:30,214.67376000000002,70,-785.5791999999951
120,short,2014-12-24,13:35,212.61,end short,2014-12-26,09:05,214.31088000000003,70,-784.3696000000051
121,short,2014-12-26,09:50,212.6,end short,2014-12-29,09:05,213.51456,70,-454.1151999999977
122,short,2014-12-29,11:25,211.50000000000003,end short,2014-12-30,09:30,208.36368,70,1247.254400000017
123,short,2014-12-31,09:05,204.11,end short,2014-12-31,09:25,205.74288,70,-755.8096
124,short,2014-12-31,10:00,203.94,end short,2014-12-31,10:20,205.57152,70,-755.2383999999978
125,short,2015-01-02,09:05,203.47,end short,2015-01-14,14:30,188.67911999999998,70,6142.1696000000065
126,short,2015-08-03,14:30,186.26,end short,2015-08-10,10:15,190.83792000000003,70,-1992.7264000000146
127,short,2015-08-19,11:30,185.47,end short,2015-08-27,09:05,176.80572,70,3568.997599999996
128,short,2015-10-27,09:05,170.67000000000002,end short,2015-10-28,10:05,175.03756,70,-1904.375199999999
129,short,2015-11-12,09:15,169.95,end short,2015-11-16,14:05,166.88552,70,1217.0815999999895
130,short,2015-11-30,12:45,162.09,end short,2015-12-03,11:40,159.88484,70,856.1672000000027
131,short,2015-12-07,10:05,155.0,end short,2015-12-15,09:05,139.31455999999997,70,6517.884800000012
132,short,2015-12-17,14:30,135.37,end short,2015-12-18,10:55,138.91364,70,-1558.3287999999925
133,short,2015-12-21,09:05,133.66,end short,2015-12-23,09:25,137.12492000000003,70,-1525.2664000000145
134,short,2015-12-31,09:05,132.94,end short,2015-12-31,12:00,136.66232,70,-1633.3743999999983
135,short,2016-01-06,09:05,130.81,end short,2016-01-21,12:05,114.33744,70,6848.475200000001
136,long,2016-06-07,09:05,170.33,end long,2016-06-16,09:05,163.12608,70,-3095.6464000000046
137,long,2016-12-05,09:30,174.56,end long,2016-12-30,14:30,178.54000000000002,70,1601.6000000000076
138,long,2017-01-03,09:05,180.73,end long,2017-01-09,12:00,170.54154999999997,70,-4349.149000000008
139,short,2017-05-04,09:05,145.92000000000002,end short,2017-05-11,09:30,150.37939,70,-1942.9437999999936
140,short,2017-06-07,14:30,142.0,end short,2017-06-28,10:35,144.10080999999997,70,-952.3401999999862
141,long,2017-08-31,14:10,173.18,end long,2017-10-03,09:05,174.19096,70,354.60319999999285
142,long,2017-10-27,10:05,185.63,end long,2017-12-29,14:30,205.91,70,8447.6
143,long,2018-01-03,13:10,207.7,end long,2018-02-05,13:30,201.10417999999999,70,-2840.2444000000014
144,long,2018-04-24,09:05,213.7,end long,2018-05-28,09:40,217.25777,70,1424.263400000002
145,long,2018-09-25,10:55,230.53,end long,2018-10-12,12:05,229.83738999999997,70,-360.89620000001275
146,short,2018-11-19,10:05,203.96,end short,2018-12-03,09:05,188.35739999999998,70,6483.09200000001
147,short,2018-12-18,11:00,177.81,end short,2018-12-31,14:30,168.1,70,4008.2000000000035
148,long,2019-04-22,09:05,211.28,end long,2019-05-23,09:05,202.30179,70,-3840.848199999996
149,short,2019-06-04,10:05,179.88,end short,2019-06-19,10:35,184.82701999999998,70,-2147.7483999999918
150,short,2019-08-07,11:30,174.02,end short,2019-08-13,09:50,183.71716999999998,70,-4142.811399999988
151,long,2019-12-30,09:05,208.36999999999998,end long,2019-12-31,14:30,203.16,70,-2258.1999999999916
