,StartPos,StartDate,StartTime,EntryPrice,EndPos,EndDate,EndTime,ClosePrice,Slpg,Profit
0,short,2000-01-04,09:55,161.65,end short,2000-01-18,11:15,171.40680000000003,70,-4167.856000000012
1,long,2000-01-18,11:20,171.85,end long,2000-03-31,14:30,185.5,70,5663.000000000003
2,long,2000-04-20,09:55,194.4,end long,2000-06-30,14:30,211.45000000000002,70,7091.000000000005
3,long,2000-08-10,12:10,211.79999999999998,end long,2000-09-29,14:30,219.85000000000002,70,3311.000000000017
4,long,2000-10-12,09:55,235.55,end long,2000-12-21,09:55,218.3089,70,-7311.262000000007
5,short,2001-03-01,13:45,210.25,end short,2001-03-30,14:30,214.04999999999998,70,-1665.9999999999927
6,short,2001-07-12,09:55,213.95,end short,2001-09-28,13:45,209.3,70,1882.9999999999905
7,short,2001-10-18,10:15,202.95000000000002,end short,2001-12-31,14:30,195.70000000000002,70,2975.0
8,short,2002-01-09,14:25,194.04999999999998,end short,2002-03-28,14:30,206.95000000000002,70,-5488.000000000015
9,long,2002-04-01,10:10,209.14999999999998,end long,2002-06-28,14:30,205.6,70,-1560.9999999999927
10,long,2002-08-27,10:20,213.15,end long,2002-09-30,14:30,215.79999999999998,70,1042.9999999999905
11,long,2002-10-01,10:30,217.4,end long,2002-10-29,14:30,206.3796,70,-4698.5679999999975
12,long,2002-12-16,10:10,218.15000000000003,end long,2002-12-31,14:30,222.25,70,1651.9999999999857
13,long,2003-01-23,10:10,228.14999999999998,end long,2003-03-18,10:10,238.08985000000004,70,4104.7370000000265
14,long,2003-10-10,12:10,242.4,end long,2003-10-30,10:20,231.02759999999998,70,-4846.408000000011
15,long,2003-11-19,10:40,244.05,end long,2003-12-31,13:00,243.2,70,-427.00000000000955
16,long,2004-01-06,09:10,250.45000000000002,end long,2004-03-31,14:30,244.70000000000002,70,-2485.0
17,long,2004-05-05,13:55,256.1,end long,2004-06-30,14:30,256.8,70,223.99999999999523
18,long,2004-07-01,11:25,262.40000000000003,end long,2004-09-30,14:30,290.0,70,11521.999999999985
19,long,2004-10-01,14:00,291.2,end long,2004-11-15,10:40,283.7835,70,-3184.929999999994
20,long,2005-03-16,10:40,311.6,end long,2005-03-31,14:30,317.2,70,2281.9999999999854
21,long,2005-04-01,10:35,319.4,end long,2005-04-13,10:10,300.20760000000007,70,-8130.807999999961
22,long,2005-07-01,11:50,326.25,end long,2005-09-08,10:40,339.43140000000005,70,5466.188000000022
23,short,2005-11-15,12:40,309.15,end short,2005-12-30,13:00,307.6,70,580.9999999999809
24,short,2006-02-07,14:20,295.54999999999995,end short,2006-02-08,12:15,297.2935,70,-802.2700000000168
25,short,2006-02-08,14:15,293.55,end short,2006-02-09,11:35,294.9705,70,-666.6100000000017
26,short,2006-02-10,13:00,291.25,end short,2006-02-16,10:50,290.173,70,382.33999999999924
27,short,2006-02-16,13:30,286.8,end short,2006-02-16,14:30,289.4155,70,-1168.5099999999989
28,long,2006-04-10,14:15,319.25,end long,2006-04-13,09:10,320.48545,70,448.88900000000604
29,long,2006-04-13,14:05,324.35,end long,2006-04-20,10:15,329.48535000000004,70,2086.847000000007
30,long,2006-04-21,13:20,333.65,end long,2006-04-24,10:15,330.47434999999996,70,-1403.7730000000079
31,long,2006-05-11,09:30,334.63,end long,2006-05-12,11:25,331.0183,70,-1586.9139999999936
32,short,2006-09-11,09:05,284.62,end short,2006-09-18,11:45,276.66042999999996,70,3273.0194000000174
33,short,2006-09-20,09:05,272.11,end short,2006-09-22,09:05,272.10193,70,-66.61059999998656
34,short,2006-09-22,10:25,267.76,end short,2006-09-25,13:10,270.32918,70,-1149.0556000000072
35,short,2006-10-03,09:55,266.76,end short,2006-10-04,14:00,267.16736,70,-241.0911999999928
36,short,2006-10-30,14:00,262.65999999999997,end short,2006-11-03,10:20,262.29055999999997,70,85.16479999999888
37,short,2006-12-26,10:35,258.0,end short,2006-12-29,14:30,251.84000000000003,70,2517.1999999999866
38,short,2007-01-02,11:35,249.86,end short,2007-01-31,11:10,251.12645999999998,70,-601.913199999986
39,long,2007-02-01,12:30,255.45,end long,2007-03-30,14:30,274.03,70,7733.599999999993
