,StartPos,StartDate,StartTime,EntryPrice,EndPos,EndDate,EndTime,ClosePrice,Slpg,Profit
0,long,2000-01-14,09:55,166.45000000000002,end long,2000-03-20,11:00,180.5355,70,5845.909999999998
1,long,2000-04-20,09:55,194.4,end long,2000-04-20,10:30,193.1424,70,-598.1919999999985
2,long,2000-05-09,09:55,195.1,end long,2000-05-12,10:35,202.16959999999997,70,2899.231999999992
3,long,2000-05-18,09:55,204.2,end long,2000-05-22,09:55,203.85600000000002,70,-214.47999999998558
4,long,2000-06-13,11:05,205.95,end long,2000-06-15,10:45,204.7984,70,-553.6720000000008
5,long,2000-06-22,11:00,206.55,end long,2000-06-23,10:35,207.47679999999997,70,319.2559999999821
6,long,2000-06-27,14:05,209.14999999999998,end long,2000-06-30,14:30,211.45000000000002,70,896.0000000000167
7,long,2000-08-10,12:10,211.79999999999998,end long,2000-08-14,09:55,212.536,70,239.12000000000774
8,long,2000-08-15,09:55,215.05,end long,2000-08-15,14:30,213.3296,70,-792.5680000000051
9,long,2000-08-17,10:15,215.05,end long,2000-08-22,10:35,217.74399999999997,70,1061.4799999999832
10,long,2000-08-23,09:55,221.45000000000002,end long,2000-08-24,09:55,220.76959999999997,70,-355.7680000000204
11,long,2000-08-24,11:40,222.95,end long,2000-08-24,12:40,221.16639999999998,70,-819.1120000000029
12,long,2000-08-25,11:55,223.0,end long,2000-08-29,12:25,225.87840000000003,70,1138.9280000000117
13,long,2000-09-07,10:25,227.89999999999998,end long,2000-09-08,09:55,228.5072,70,185.02400000001444
14,long,2000-09-11,10:25,230.39999999999998,end long,2000-09-12,10:25,232.92159999999998,70,989.0720000000028
15,long,2000-10-12,09:55,235.55,end long,2000-10-12,10:55,235.41205000000002,70,-127.93899999999553
16,long,2000-11-20,10:25,238.54999999999998,end long,2000-11-21,10:30,236.70035,70,-846.8529999999987
17,short,2001-09-24,11:35,207.24999999999997,end short,2001-09-24,13:30,206.7975,70,120.04999999998233
18,short,2001-09-25,12:25,204.15,end short,2001-09-26,12:25,205.18149999999997,70,-503.2299999999856
