,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200
0.005,0.401027678,0.456777592,0.47790806,0.571011324,0.534488104,0.668873371,0.657960972,0.788338653,0.866463238,0.778846387,0.786967704,0.815067133,0.966800385,0.913963614,1.019907368,1.156144338,1.154313911,1.092957534,1.163076474,1.257151666,1.367226933,1.425151545,1.533244175,1.706987507,1.699069379,1.757697233,1.439808509,1.596495049,1.621306035,1.659623108,1.734231986,1.68936717,1.686068888,1.673023552,1.566825052,1.536844132,1.634779765,1.558868407,1.588760364,1.712568418,1.673128229,1.673128229,1.766414668,1.888966023,1.968329721,2.171306457,2.311847127,2.448149902,2.558101161,2.558101161,2.687605433,2.746189195,2.746189195,2.746189195,2.956260382,2.805067885,2.911177072,2.911177072,3.116484411,3.164445958,3.107172635,3.107172635,3.107172635,2.925312234,2.764500717,3.103684081,3.122606277,2.792152135,2.74460288,2.721333488,2.768047239,2.95737115,2.95737115,2.839708408,2.703602134,2.53026913,2.711991924,2.800621868,2.903129205,2.903129205,3.019366889,3.019366889,3.019366889,3.213985444,3.199172243
0.006,0.655609687,0.748234187,0.794804156,0.843711393,0.779158088,0.980349625,0.882072589,1.010513964,1.161563043,1.056799712,1.134022824,1.301321501,1.445810655,1.404286699,1.446624201,1.572775553,1.582840748,1.524481167,1.610228418,1.784174859,1.845135009,1.949371786,2.0945358,2.313572284,2.224369008,2.334923634,2.057138783,2.131324099,2.121444044,2.082314079,2.227509991,2.189163465,2.198115146,2.193369608,2.034735909,1.994079749,2.152819558,2.047754628,2.111283534,2.324368009,2.266963548,2.266963548,2.428713861,2.663559679,2.950384795,3.066520115,3.230056491,3.494646734,3.732831724,3.732831724,3.78487491,3.911290413,3.911290413,3.911290413,3.736244935,3.526980773,3.701046919,3.701046919,3.878616771,3.976260195,3.89696094,3.89696094,3.89696094,3.647559701,3.429821824,3.986420302,4.04446825,3.570825581,3.50383458,3.550794568,3.645540931,3.992058875,3.992058875,3.811314588,3.674624892,3.369420625,3.698880469,3.867677331,4.064799671,4.064799671,4.296591546,4.296591546,4.296591546,4.118527448,4.097107732
0.007,1.07611811,1.299816585,1.291709247,1.505200074,1.317883174,1.614402868,1.462665325,1.753409297,1.883792774,1.78308705,1.846825853,2.083667611,2.297371578,2.23716208,2.530464974,2.711004182,2.705091106,2.601289655,2.840365399,3.122167664,3.12764669,3.391758954,3.668224063,4.276778496,4.373921302,4.437480449,3.749203361,3.974856091,3.792228174,3.731096237,3.898744416,3.86328191,3.914700733,3.93454379,3.775143704,3.677377725,4.132843591,4.151532518,4.084036144,4.775405034,4.607948506,4.607948506,5.170600028,6.139916112,6.363815872,6.843573411,6.497733127,7.511164044,8.417735809,8.417735809,8.450377091,8.511387331,8.511387331,8.511387331,8.442217549,8.00514655,8.307657187,8.307657187,8.315501972,8.496097818,8.466186561,8.466186561,8.466186561,7.681285261,6.960180632,8.321678424,8.354111075,7.096284115,6.891151786,6.474844108,6.804411858,8.023536036,8.023536036,7.456932433,7.213005925,6.504850116,5.877782479,6.305224415,6.826456957,6.826456957,7.484402141,7.484402141,7.484402141,7.626368507,7.565767486
0.008,1.739335691,1.971876976,1.882481231,2.204083122,1.863878698,2.338982887,2.097501238,2.413540628,2.694685336,2.405575564,2.588412208,3.051515372,3.499183977,3.406936727,4.055517558,4.499845464,4.491100511,4.300162477,4.63246256,5.407302948,5.528030351,6.342707268,7.291729752,8.216823394,8.709346326,8.742819451,6.950270722,7.80422461,6.569943373,6.033122873,6.597592662,6.636192453,6.841759472,6.972058714,6.565369846,6.323622611,7.686483329,7.83673044,6.996434386,8.308846424,7.882727402,7.882727402,7.522396088,8.275106412,8.938639045,9.033044841,8.796652799,10.00190761,10.17278048,10.17278048,10.2235415,10.30696652,10.30696652,10.30696652,10.22745545,10.11581331,10.22865313,10.22865313,10.25093113,10.32096391,10.28658074,10.28658074,10.28658074,10.01689867,9.905153382,10.13439512,10.18457506,9.967531321,9.933148155,9.884694252,9.958337263,10.17122637,10.17122637,10.09171529,10.07028656,9.84679598,9.70550409,9.808286834,9.917516422,9.917516422,10.03675151,10.03675151,10.03675151,9.967985179,9.959389388
0.009,1.501015914,1.78429046,1.783713528,2.208888706,1.807453069,2.352903313,2.135721538,2.351732723,2.547822728,2.407996187,2.681420259,3.056589294,3.353669343,3.26609546,3.950019843,4.437500138,4.42890107,4.26930643,4.678438748,5.618744879,5.900088813,6.945339031,8.298128977,9.385275016,10.01732034,10.06875047,8.389468855,8.465195086,7.131826004,7.123213849,7.411168785,7.613754212,6.975005519,7.192657075,6.766392158,6.513440557,7.184285195,7.403643165,6.644698754,8.009284575,7.612068392,7.612068392,7.275055729,8.129397114,8.769375992,8.87329421,8.841775271,9.896486339,9.954387984,9.954387984,10.017067,10.11178811,10.11178811,10.11178811,10.033919,9.924594983,10.04804137,10.04804137,10.08270603,10.16477657,10.13110344,10.13110344,10.13110344,9.854320568,9.744882902,9.995700282,10.05747602,9.844914401,9.811241273,9.790354393,9.875350278,10.11078156,10.11078156,10.03291246,9.909482202,9.690606871,9.539758975,9.652914013,9.772382764,9.772382764,9.903243554,9.903243554,9.903243554,9.835897298,9.827479016
0.01,1.905680324,2.425751607,2.555581426,3.238409395,2.770175016,3.48603269,3.137541842,3.625790043,4.131693577,3.891063427,4.143056648,4.477212528,5.111808363,5.028781968,5.645659706,6.220753382,6.2098264,6.079357907,5.623647952,6.003686409,7.209202099,7.377583759,9.093250952,10.42388383,9.69260436,9.751061819,9.226762214,10.37746566,9.485356844,9.003518974,9.065178299,9.111592797,8.874359868,9.067459459,9.004403001,8.963601764,7.556365615,7.927033205,7.637304536,8.756350513,8.403856577,8.403856577,8.36175348,10.43071345,10.51546285,10.64517314,11.83224451,11.88175136,11.96243482,11.96243482,11.8665068,11.98927867,11.98927867,11.98927867,11.90054526,11.5559379,11.99928793,11.99928793,12.05373618,12.16324207,12.12465252,12.12465252,12.12465252,10.97125415,9.720421512,11.98511109,12.07038275,11.3604792,10.91867718,10.99096679,11.90686435,12.20754127,12.20754127,12.11830293,11.99132723,11.74049514,11.70455862,11.69732308,11.84855393,11.84855393,12.01466587,12.01466587,12.01466587,11.93748676,11.92783938
0.011,1.818982024,2.42578949,2.051220411,2.679332663,2.369792242,3.222797327,2.608198325,2.828680845,3.233162352,3.084712279,3.439916106,3.733728066,4.251648678,4.14128935,4.863233591,5.413590546,5.404055943,5.239169643,5.341701867,5.912438177,7.011045931,7.600555491,9.695176299,10.70639551,10.54449675,10.62122175,10.029075,10.51861121,10.09929921,9.879464518,9.969836939,10.1023034,10.15636199,9.970400496,9.902199357,9.441418027,7.78961882,8.275470023,7.969673268,9.292674646,8.906696787,8.906696787,8.862924177,9.293205315,9.378370686,9.503102065,10.57371718,10.62803611,10.71121434,10.71121434,10.62756418,10.74755894,10.74755894,10.74755894,10.67018254,10.56157536,10.70995052,10.70995052,10.76992671,10.7113716,10.67791154,10.67791154,10.67791154,10.52315875,10.41441354,10.57047197,10.65696108,10.44574443,10.41228436,10.30024822,10.4102907,10.69776841,10.69776841,10.62039202,10.52284617,10.30535576,10.27421699,10.26794323,10.4114876,10.4114876,10.56951808,10.56951808,10.56951808,10.50259795,10.49423294
0.012,2.351831166,3.472335943,2.942225903,4.357620916,3.817424792,4.865229793,3.281900911,4.081253037,4.479666417,4.274568465,4.556083282,4.511179387,5.323877532,5.19432539,6.023430693,6.891713142,6.880004815,6.656785772,6.860933562,7.929648148,9.917858896,10.19061313,11.63472787,11.89000422,11.00744761,11.09858399,10.48605607,12.52049023,11.99678721,11.70844428,11.63449433,12.43014807,12.51079072,12.4038419,12.32119963,12.0873698,9.474918512,10.31619929,9.885911558,11.70913059,11.45130498,11.45130498,11.39664138,10.94536851,11.05546209,11.03406531,12.6394552,12.71633118,12.82906013,12.82906013,12.73083281,12.88692912,12.88692912,12.88692912,12.79606885,12.66855014,12.85787676,12.85787676,12.9353421,12.86658297,12.82729204,12.82729204,12.82729204,12.64557149,12.51787597,12.50314187,12.61944237,10.94067065,10.53970117,10.55397701,12.19860921,12.7301773,12.7301773,12.63931703,12.53951152,12.28412048,12.24757991,12.24021286,12.42335116,12.42335116,12.62535893,12.62535893,12.62535893,12.54677707,12.53695434
0.013,2.327845897,3.695481813,3.210166456,5.304918704,4.17746167,5.656733994,3.652113008,4.227492616,4.171046689,4.011758585,3.878874729,3.871721802,4.574190892,4.010233595,5.476985979,6.471958088,6.460464346,6.017251256,6.367881527,7.106728492,8.59483003,8.86172336,10.14881796,10.40375557,9.716836903,9.811475724,9.292160967,10.8319258,10.42155914,10.21695685,10.16224748,11.04472875,11.13173389,11.03521831,10.96063808,10.91238029,10.85754189,10.76102631,10.31408917,10.38420497,10.20286965,10.20286965,10.15357099,9.624892261,9.736132715,9.716774205,11.10101934,11.1821282,11.297331,11.297331,11.20877534,11.36319722,11.36319722,11.36319722,11.28128323,11.16633356,11.35062748,11.35062748,11.43397237,11.37198341,11.33656115,11.33656115,11.33656115,11.17273319,11.05761083,11.04432748,11.16246501,10.31744578,9.95155445,10.1103186,10.9579162,11.3189281,11.3189281,11.23701411,11.16032344,10.93007873,10.89715816,10.89051649,11.06876648,11.06876648,11.26570393,11.26570393,11.26570393,11.19485941,11.18600384
