0,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200
0.005,-0.506036412,-0.476411935,-0.466400447,-0.434376872,-0.427874241,-0.405654579,-0.387790219,-0.366310415,-0.375588152,-0.365834771,-0.32811001,-0.325623127,-0.296879163,-0.242569023,-0.215025832,-0.19952187,-0.203794759,-0.20146465,-0.197634548,-0.178135378,-0.170071962,-0.166193103,-0.162346939,-0.144624468,-0.142449888,-0.132511863,-0.106403683,-0.098068873,-0.083035115,-0.105244161,-0.09481569,-0.109193616,-0.077344856,-0.022620711,-0.029701579,-0.043897075,0.001432645,0.020337999,0.040695462,0.098654751,0.094427878,0.100713707,0.100713707,0.114270525,0.114270525,0.12812143,0.12812143,0.12812143,0.142199058,0.149308854,0.170804258,0.211084487,0.240494863,0.252884006,0.280506685,0.313663421,0.30784354,0.30784354,0.321443261,0.337762393,0.337762393,0.337762393,0.332308749,0.335284643,0.381517568,0.400178949,0.433543232,0.450765048,0.45078051,0.45078051,0.45078051,0.468383242,0.582587953,0.582587953,0.582587953,0.596660455,0.59584897,0.596771965,0.607415586,0.633749835,0.622977406,0.633263585,0.690482299,0.69339218,0.705281708
0.006,-0.328831548,-0.303852834,-0.309724987,-0.246703507,-0.264981804,-0.234604601,-0.22348501,-0.200271916,-0.217680547,-0.206809302,-0.15321898,-0.144683005,-0.103711228,-0.006632668,0.027056845,0.066962578,0.030833901,0.031032906,0.04116968,0.030440473,0.046052493,0.054327538,0.061271286,0.082289955,0.066640939,0.087241957,0.097278632,0.095244363,0.121002104,0.085782544,0.080589106,0.064247147,0.114912359,0.191643816,0.172958383,0.140259212,0.184147574,0.20115452,0.233300772,0.32558554,0.319800004,0.33024358,0.33024358,0.351932261,0.351932261,0.363012247,0.363012247,0.363012247,0.385517837,0.396950261,0.435592292,0.499970378,0.550088662,0.589948552,0.63909088,0.651795096,0.64329121,0.64329121,0.626519143,0.612761828,0.612761828,0.612761828,0.60795558,0.614525965,0.66368885,0.673265804,0.725811186,0.753237792,0.753262854,0.753262854,0.753262854,0.781513544,0.895128265,0.895128265,0.895128265,0.894721659,0.896933352,0.876142097,0.893086787,0.934384851,0.945797893,0.944899306,1.00920125,0.987798571,1.006772908
0.007,-0.155721456,-0.10815007,-0.097942776,-0.052677268,-0.043506455,0.000384969,-0.019378107,0.005533067,-0.027521304,0.012443763,0.079240762,0.090728641,0.144121803,0.230341583,0.301362931,0.334753249,0.281055205,0.238466354,0.246768975,0.243863241,0.271724765,0.287474547,0.299394309,0.303078243,0.284052952,0.306184831,0.328584298,0.344865253,0.390740273,0.338710672,0.333895852,0.314087193,0.355963749,0.470288367,0.441745974,0.383055577,0.481002348,0.43881689,0.480364558,0.641016369,0.631743551,0.650012037,0.650012037,0.688945735,0.688945735,0.709051109,0.709051109,0.709051109,0.750341841,0.726649276,0.797934499,0.912920498,0.984854885,1.063431536,1.111075672,1.146788094,1.132395827,1.132395827,1.108429442,1.093052583,1.093052583,1.093052583,1.089204964,1.104714055,1.203100166,1.22489553,1.33445036,1.393150268,1.393204937,1.393204937,1.393204937,1.454796855,1.523462452,1.523462452,1.523462452,1.522739042,1.532518021,1.453352987,1.488312147,1.522701115,1.496696398,1.363691513,1.476585933,1.444071384,1.47873181
0.008,0.200280238,0.186363492,0.221231097,0.270989487,0.295697826,0.311856501,0.288801294,0.304606818,0.262814124,0.318202772,0.439096944,0.442191531,0.466277372,0.567335667,0.561455497,0.65199255,0.586933597,0.531443156,0.549787367,0.554127876,0.582041318,0.601309675,0.621234884,0.630681747,0.62826124,0.648076237,0.694768324,0.716619001,0.745344982,0.671692836,0.669182679,0.64606656,0.70456427,0.871129441,0.829065619,0.746604917,0.91764021,0.853407813,0.90924756,1.023520763,1.012152041,1.012538757,1.012538757,1.072578192,1.072578192,1.103868872,1.103868872,1.103868872,1.168747165,1.135647199,1.192072925,1.366353079,1.48835398,1.619637696,1.699463151,1.77475893,1.752914027,1.752914027,1.723154786,1.654282235,1.654282235,1.654282235,1.654923881,1.684186787,1.851775182,1.892599314,1.95193285,1.938198071,1.938283739,1.938283739,1.938283739,2.03473627,2.155632804,2.155632804,2.155632804,2.154603825,2.176880909,1.991233682,2.04648515,2.013900034,1.98016741,1.808575108,1.976612962,1.933951232,1.987147578
0.009,0.570727075,0.591716974,0.555584602,0.619009339,0.645139428,0.656555489,0.607243388,0.628838299,0.521089476,0.620457951,0.877613492,0.856820183,0.833078047,0.953165281,0.919061656,1.096392174,0.993670279,0.919418345,0.973832396,0.995491912,1.039481766,1.025914545,1.060077167,1.08104459,1.079023051,1.06475446,1.148262814,1.193704236,1.247549202,1.1368453,1.14001728,1.088047999,1.180734753,1.38503092,1.320012761,1.265757126,1.507590009,1.403449378,1.455352637,1.559862742,1.541524102,1.544899463,1.544899463,1.649750489,1.649750489,1.705316936,1.705316936,1.705316936,1.822591802,1.768502997,1.767278179,2.067587866,2.132938592,2.383385467,2.528524657,2.594808332,2.585008779,2.585008779,2.574418374,2.534934458,2.534934458,2.534934458,2.411737528,2.468934155,2.77892151,2.861403969,2.983762184,2.959641668,2.959810705,2.959810705,2.959810705,3.151877102,3.42068667,3.42068667,3.42068667,3.418736765,3.279675623,2.959942709,3.06753955,3.011616233,2.95408595,2.667020491,2.832316775,2.764307322,2.861618993
0.01,0.932535555,0.937841344,0.848916219,0.931433841,0.970187313,0.916988936,0.868295058,0.779938964,0.604627805,0.70911954,0.977717671,0.946898111,0.915422481,1.048552268,0.972145048,1.159627217,1.023835364,0.94960639,1.02597918,1.056010753,1.10910831,1.096115052,1.136635833,1.147560628,1.156921285,1.144180306,1.184063702,1.22118259,1.285471139,1.21733339,1.231098807,1.183025884,1.294876151,1.543998244,1.470838245,1.367565294,1.669542978,1.552889438,1.623468456,1.540974255,1.525911726,1.532078235,1.532078235,1.615682672,1.615682672,1.637611135,1.637611135,1.637611135,1.681054872,1.663309554,1.728226684,1.879797963,1.941493176,2.171973445,2.305061824,2.353188926,2.344496941,2.344496941,2.337775488,2.236613345,2.236613345,2.236613345,2.204463472,2.222403171,2.345097264,2.365987715,2.470270602,2.452490323,2.452628917,2.452628917,2.452628917,2.608870776,2.838811134,2.838811134,2.838811134,2.838439192,2.811039463,2.618775153,2.718119635,2.672083851,2.624591838,2.38557377,2.55080131,2.493315771,2.586058392
0.011,1.113192188,1.110570188,1.163185865,1.194408607,1.107641522,1.085615827,1.077847843,0.944254356,0.706746401,0.851788719,1.212033544,1.189328707,1.109591649,1.313993712,1.233048295,1.331519104,1.202175323,1.12169667,1.185526372,1.209994866,1.248115075,1.257538478,1.279721448,1.308373832,1.324847488,1.328970911,1.364890171,1.411359775,1.355934935,1.288301183,1.349564781,1.320569326,1.45724425,1.629495783,1.587816779,1.446077355,1.819288435,1.690947382,1.788938122,1.597464253,1.604638495,1.613849382,1.613849382,1.632304498,1.632304498,1.656178374,1.656178374,1.656178374,1.703473547,1.685811087,1.760217056,1.927396938,2.002589139,2.264080365,2.416479262,2.449861201,2.440997287,2.440997287,2.403726134,2.300562998,2.300562998,2.300562998,2.267777199,2.288855228,2.430987107,2.455320772,2.580496946,2.561605693,2.561767665,2.561767665,2.561767665,2.744717265,3.030719539,3.030719539,3.030719539,3.030329653,3.00160808,2.868704598,2.960453662,2.942671625,2.887681485,2.612633428,2.65604428,2.594864675,2.704904843
0.012,1.822639081,1.875170065,1.949461595,2.064288891,1.994160122,2.016233181,1.951312167,1.899568173,1.642010798,1.858801045,2.204990462,2.1883417,2.120379669,2.372014134,2.364510007,2.485017557,2.35287802,2.293224289,2.346770093,2.365677788,2.369592144,2.386078327,2.419544417,2.395650857,2.426942222,2.43841487,2.453715423,2.526971059,2.41873264,2.080366184,2.213757953,2.192657181,2.431430146,2.73383686,2.668484678,2.400063385,3.194139026,2.934736569,3.158955847,2.769396265,2.782778646,2.799098909,2.799098909,2.826696196,2.826696196,2.861581041,2.861581041,2.861581041,2.821063383,2.797295209,2.547686224,2.823683729,2.961501674,3.193989509,3.174043888,3.249360582,3.238721121,3.238721121,3.193984108,3.070156158,3.070156158,3.070156158,3.030802969,3.00452478,3.235581229,3.268753743,3.48216615,3.034199093,2.809070384,2.809070384,2.809070384,3.034875328,3.408567077,3.408567077,3.408567077,3.408147007,3.377201885,3.297808741,3.336332292,3.321909904,3.306647378,3.11757508,3.186965437,3.10705078,3.266020671
0.013,2.583039813,2.733406756,2.964849998,3.231917316,3.136078501,3.254873258,3.282004701,3.170992677,2.917046893,3.061139027,3.439178803,3.319676876,3.201047485,3.637396726,3.626974077,3.88402286,3.556994236,3.297454398,3.491223693,3.522791301,3.531835516,3.558260091,3.606262446,3.574506738,3.627735118,3.650734649,3.679630753,3.789875238,3.598191799,3.013080114,3.279138359,2.934315001,3.30252816,3.776985638,3.664590419,2.88886064,3.650106401,3.341604804,3.638624835,3.173085263,3.191466819,3.213215902,3.213215902,3.245827468,3.245827468,3.286261783,3.286261783,3.286261783,3.242723769,3.217194639,3.218465333,3.251482953,3.437488721,3.746886765,3.722243592,3.845375001,3.833671745,3.833671745,3.784461668,3.648252686,3.648252686,3.648252686,3.604964739,3.576059106,3.895833108,3.936702607,4.24408986,3.636863875,3.637171378,3.637171378,3.637171378,3.637795052,4.177222487,4.177222487,4.177222487,4.176747869,4.141784302,3.903849306,4.099529117,4.055581849,3.970449514,3.552023781,3.648844135,3.555853661,3.75858411
0.014,3.533238661,3.789143729,3.957187192,4.505213083,4.363317228,4.678740052,4.746736015,4.814336005,4.55836164,4.714817058,5.490550236,5.323949519,5.140484094,5.013833379,4.243412123,4.570961045,3.951964805,2.977697685,3.343673467,3.516222908,3.577880875,3.733022181,4.016141427,3.853661192,4.227651539,4.264874955,4.310215348,4.459258195,4.197799514,3.404218846,3.78876906,3.342670137,3.855642976,4.537971909,4.386521136,3.308950223,3.825057585,3.477597713,3.846849518,3.320281922,3.344620242,3.372849285,3.372849285,3.41152483,3.41152483,3.458697684,3.458697684,3.458697684,3.411356628,3.383609296,3.391431414,3.431813074,3.669909735,4.059402174,4.0302863,4.209752632,4.196654821,4.196654821,4.141580892,3.989141306,3.989141306,3.989141306,3.897159556,3.745343572,4.134234313,4.380522117,4.804122012,4.012517973,4.012921278,4.012921278,4.012921278,4.01373929,4.757377323,4.757377323,4.757377323,4.756827274,4.547367296,4.041981585,4.31950842,4.228220287,4.134965818,3.679356709,3.806752871,3.705067248,3.946508569
0.015,3.958438543,4.6793861,4.501267221,4.499435097,4.379879132,4.687882504,4.78647998,4.891210563,4.506555294,4.724639207,5.34687265,5.201064039,5.044867885,4.847937473,4.121132838,4.408701182,4.020038777,3.102616055,3.551897083,3.780682648,3.872864561,4.013920184,4.07900158,4.041459875,4.131909829,4.177428412,4.231830985,4.392625812,4.140040457,3.761136241,3.681159749,3.252253561,3.789252932,4.512820018,4.362725722,3.221864169,3.780725848,3.436732759,3.837628463,3.211016831,3.239843596,3.272809846,3.272809846,3.314901246,3.314901246,3.365521825,3.365521825,3.365521825,3.31795419,3.29008588,3.305413622,3.35417442,3.618688091,4.038473455,4.008973332,4.223128791,4.209710156,4.209710156,4.153287225,3.907512486,3.907512486,3.907512486,3.680417742,3.540126955,3.928181375,4.194832426,4.631321189,4.579713425,3.847909005,3.847909005,3.847909005,3.848737939,4.623923263,4.623923263,4.623923263,4.620869138,4.404653893,3.919179534,4.207499838,4.119073722,4.028709379,3.586732461,3.735363675,3.635726791,3.891462379
0.016,3.966824906,4.542982281,4.468785469,4.519801793,4.424715452,4.62014171,4.743002406,4.874206343,4.253886983,4.422498381,5.82498391,5.688547687,5.343509336,5.256024713,4.448799174,4.839568778,4.334938565,3.864817878,4.377988737,4.304251223,4.329910433,4.379764356,4.452832525,4.355705696,4.495607019,4.554162,4.623254311,4.811745536,4.521682535,4.09774003,4.011327507,3.529762185,4.176377595,5.067636025,4.893127401,3.525568583,3.672925451,3.34743774,3.760749757,3.158670858,3.191020513,3.227628036,3.227628036,3.271791051,3.271791051,3.324256535,3.324256535,3.324256535,3.277905463,3.250761418,3.272774113,3.327562258,3.611844255,4.051215432,4.022145761,4.265325006,4.252065474,4.252065474,4.196311541,3.85483853,3.85483853,3.85483853,3.637907572,3.503533455,3.902790154,4.18155902,4.640810766,4.590340425,4.555254655,4.555254655,4.555254655,3.845611258,4.670340527,4.670340527,4.670340527,4.667315049,4.452981605,3.970679525,4.278880725,4.190316326,4.099772794,3.656367082,3.828483019,3.727574076,4.006098752
