,StartPos,StartDate,StartTime,EntryPrice,EndPos,EndDate,EndTime,ClosePrice,Slpg,Profit
53,long,2018-05-09,09:05,193.42,end long,2018-05-25,09:05,197.29512,91,1536.5504000000042
54,long,2018-09-04,09:05,197.93,end long,2018-09-05,09:05,191.59624,91,-2751.179200000005
55,long,2018-09-24,09:05,198.09,end long,2018-09-28,14:30,202.63,91,1815.7999999999965
56,long,2018-10-01,11:30,205.73999999999998,end long,2018-10-08,09:05,202.03889999999998,91,-1645.4619999999986
57,short,2018-10-11,11:10,190.2,end short,2018-10-16,13:00,191.64156,91,-696.4552000000041
58,short,2018-10-18,09:05,182.9,end short,2018-10-29,11:20,177.03114000000002,91,2373.9211999999934
59,short,2018-10-31,14:10,170.74,end short,2018-11-12,10:00,159.83572,91,4488.7976
60,short,2018-11-13,09:25,154.4,end short,2018-11-16,09:05,153.53866000000002,91,270.7627999999934
61,short,2018-11-20,09:10,148.18,end short,2018-11-21,11:35,147.20023999999998,91,320.49920000001146
62,short,2018-11-23,09:05,134.73999999999998,end short,2018-11-26,09:25,137.87356,91,-1407.095200000007
63,short,2018-12-18,11:00,132.63,end short,2018-12-19,10:55,135.77454,91,-1411.7068000000027
64,short,2018-12-20,11:30,130.82,end short,2018-12-26,10:25,125.40352000000001,91,2183.921599999991
65,long,2019-04-18,13:45,188.7,end long,2019-05-02,12:00,185.16888,91,-1574.0703999999946
66,short,2019-09-03,09:05,153.55,end short,2019-09-04,11:20,160.34055999999998,91,-2943.0351999999875
